"","sampleID.exp","test1.exp","allP.exp","ztest1","zallP","month","june","aug","exp.adjust","exp.adjustTest1","stress"
"440","654",15250000,2.7e+07,-0.205154664422897,0.324727624785647,"nov",0,0,1938.21474361618,15251938.2147436,11748061.7852564
"441","655",16200000,27300000,0.200555520624785,0.391836361777684,"nov",0,0,2031.04400498501,16202031.044005,11097968.955995
"442","656",1.5e+07,25460000,-0.311920502593339,-0.0197638917734789,"nov",0,0,1836.83546097664,15001836.835461,10458163.164539
"443","665",14020000,29810000,-0.730442588221475,0.953312794611064,"nov",0,0,1945.89364190043,14021945.8936419,15788054.1063581
"444","666",19400000,33990000,1.56715824920645,1.88836119670012,"nov",0,0,3559.20458649207,19403559.2045865,14586440.7954135
"445","667",18490000,28360000,1.17853059826604,0.62895389914955,"nov",0,0,2462.49153274251,18492462.4915327,9867537.50846726
"446","668",19900000,29820000,1.78068992554734,0.955549752510799,"nov",0,0,2913.69872474813,19902913.6987247,9917086.30127525
"447","677",16930000,27610000,0.512311768082478,0.461182056669456,"nov",0,0,2126.79725044398,16932126.7972504,10677873.2027496
"448","678",16730000,26590000,0.426899097546124,0.233012350896529,"nov",0,0,2052.78975179865,16732052.7897518,9857947.2102482
"449","679",16350000,26070000,0.264615023527052,0.11669054011033,"nov",0,0,1996.28731580172,16351996.2873158,9718003.7126842
"450","680",16250000,28200000,0.221908688258874,0.593162572753796,"nov",0,0,2075.8528709732,16252075.852871,11947924.147129
"451","689",16010000,27460000,0.11941348361525,0.427627688173438,"nov",0,0,2020.19388374337,16012020.1938837,11447979.8061163
"452","690",21920000,36010000,2.64335789796451,2.3402266924465,"nov",0,0,4649.00476216568,21924649.0047622,14085350.9952378
"453","691",17310000,27430000,0.67459584210155,0.420916814474234,"nov",0,0,2169.75128717948,17312169.7512872,10117830.2487128
"454","692",15500000,25750000,-0.098388826252454,0.0451078873188238,"nov",0,0,1908.44594124295,15501908.4459412,10248091.5540588
"455","701",13580000,23530000,-0.918350463401454,-0.451496766422253,"nov",0,0,1389.68082669898,13581389.6808267,9948610.3191733
"456","702",16690000,25400000,0.409816563438854,-0.0331856391718869,"nov",0,0,2000.75434170969,16692000.7543417,8707999.24565829
"457","703",15280000,26270000,-0.192342763842444,0.161429698105022,"nov",0,0,1910.17927937122,15281910.1792794,10988089.8207206
"458","704",15210000,26320000,-0.222237198530167,0.172614487603695,"nov",0,0,1905.56941263644,15211905.5694126,11108094.4305874
"459","713",15490000,28910000,-0.102659459779272,0.751986583634952,"nov",0,0,2032.59750899961,15492032.597509,13417967.402491
"460","714",20640000,32130000,2.09671680653185,1.47228702734949,"nov",0,0,3529.01327561484,20643529.0132756,11486470.9867244
"461","715",17360000,28090000,0.695949009735639,0.568556035856716,"nov",0,0,2222.84468380894,17362222.8446838,10727777.1553162
"462","977",12010000,28420000,-1.58883992711183,0.642375646547958,"nov",0,0,1512.1837351864,12011512.1837352,16408487.8162648
"463","978",1.6e+07,24340000,0.115142850088431,-0.270303176543752,"nov",0,0,1894.12487616939,16001894.1248762,8338105.87512383
"464","979",15130000,23490000,-0.256402266744709,-0.460444598021192,"nov",0,0,1715.7976164141,15131715.7976164,8358284.20238359
"465","980",13470000,24950000,-0.965327432196448,-0.133848744659943,"nov",0,0,1503.55167685953,13471503.5516769,11478496.4483231
